Y,X8,X9,X11,X14,X1_2,X1_3,X2_2,X2_3,X3_2,X3_3,X4_2,X4_3,X5_2,X5_3,X6_2,X6_3,X7_2,X7_3,X10_2,X10_3,X12_2,X12_3,X13_2,X13_3,X15_2,X15_3
10.79509804,34.2,1,1109,418.28,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
15.54021124,44.2,0,638,116.43,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.45645125,41.6,97,1644,566.89,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
16.1487536,27.7,0,709,126.85,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.9487536,38.7,0,430,21.32,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
15.37411998,38.2,0,910,67.85,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
16.42411998,44.1,1,698,124.75,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.66509804,28.9,0,608,61.19,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
13.75522998,21.4,19,840,1545.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.28672784,32.0,50,999,108.67,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.81472269,34.7,22,724,418.1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
10.25745298,30.0,0,495,244.65,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
11.82103,44.6,89,537,496.42,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
11.80411998,37.3,0,362,71.25,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
8.78565125,19.9,0,837,284.74,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.47897,34.1,0,929,68.24,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.48077998,37.7,1,540,197.35,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.02661998,21.0,26,541,186.08,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.55811998,21.1,-24,722,632.72,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
13.3287536,28.5,0,1027,171.83,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.96918125,40.6,0,1133,125.91,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.74060335,38.9,0,842,142.84,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.03009804,28.8,1,485,203.93,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.32668125,28.9,99,622,279.55,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
13.61509804,46.6,0,980,109.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
13.63554929,32.0,1,905,176.95,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.77411998,28.4,0,957,97.59,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.32028804,39.9,64,1051,970.12,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.87394335,27.9,0,804,218.17,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
11.20612804,27.4,1,458,232.32,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
14.20721929,42.0,24,729,218.31,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.03021124,47.3,18,1132,194.9,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
13.43918125,39.5,0,389,78.74,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.47418125,39.4,0,281,59.66,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.28103,13.5,0,657,24.98,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
14.06394335,35.3,1,1350,76.59,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.24411998,40.9,0,470,-0.84,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
14.08918125,41.3,0,1075,84.28,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
13.14739269,33.4,-49,671,226.06,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.49538999,23.3,6,512,295.27,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.91412804,30.2,0,1156,495.08,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.2625,43.5,29,955,150.47,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.92544892,29.0,0,785,138.29,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
12.57563,61.0,1,459,264.47,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.91144335,30.9,2,565,795.36,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.77939269,40.1,32,1234,291.33,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.06612804,52.6,0,745,228.44,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.20603,41.7,31,811,501.49,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.25897,47.4,0,605,142.33,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.61887929,41.1,1,1214,251.31,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.36394335,35.3,0,832,41.37,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
15.28424251,52.0,-50,515,31.1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.37221929,39.7,1,808,101.46,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
11.82862804,32.5,43,356,550.7,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
11.01141999,36.0,1,1115,277.51,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.02897,47.8,0,641,26.08,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
13.57939269,35.9,40,509,352.73,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
13.36139269,34.4,32,760,381.22,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.48903,34.9,1,542,487.79,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.77471929,38.7,3,642,680.34,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.77584125,36.0,32,975,272.26,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
11.79394335,51.4,1,507,96.91,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.62411998,33.1,-50,610,38.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
12.40918125,49.9,0,537,125.01,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.95911998,32.2,1,929,212.67,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10.30709804,14.8,2,866,490.7,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
14.36518125,20.3,1,793,574.68,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.56518125,-7.2,1,763,390.09,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.30894335,39.0,0,750,241.09,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
13.34139269,30.1,0,911,39.3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
13.62411998,36.4,54,667,108.03,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
15.1820836,41.1,0,614,190.55,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.54021929,27.2,82,518,366.09,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
12.59009804,20.9,1,1105,304.0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
12.13509804,51.8,0,901,211.72,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
13.81021124,2.0,0,542,13.63,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.42521124,41.9,52,463,600.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.40103,33.0,2,1206,468.34,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
12.20838335,25.9,-48,796,727.25,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
11.42251125,38.9,1,452,243.62,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.91918125,53.2,1,870,94.99,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.36918125,42.6,0,940,62.39,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.33242268,38.8,0,531,14.83,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.93221929,37.0,0,1115,49.74,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
12.57193251,34.1,14,772,602.61,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.17418125,36.6,1,986,137.19,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.49394335,32.1,0,947,22.07,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
11.96394335,47.7,0,620,20.52,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
12.76418125,44.7,1,513,100.46,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.67139269,30.7,50,728,28.8,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.60621929,44.9,5,678,380.65,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
14.63411998,33.9,0,397,73.91,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.99945804,26.7,1,411,231.75,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.73411998,42.2,0,928,88.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.48744998,24.3,1,528,121.75,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.34509804,34.3,0,602,117.26,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
12.72509804,22.9,3,829,114.39,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.61436,29.2,1,706,261.51,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
15.82021124,37.4,0,286,110.37,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10.72,33.9,30,671,63.53,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.07021124,32.8,1,589,93.61,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
13.27639269,23.4,1,735,133.28,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.04172784,33.7,0,312,26.92,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.56103998,20.9,-32,881,1025.71,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.04312125,33.9,124,689,285.84,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.82908268,29.5,91,273,379.86,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.53354124,37.7,5,512,233.9,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.65612804,39.0,6,942,417.38,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.32769,34.0,9,740,308.4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.63318125,32.2,69,529,191.77,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.57727335,37.5,1,375,254.76,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.38945804,42.5,2,570,70.95,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.36097,19.5,2,1185,546.86,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.56509804,43.7,0,647,65.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.25077998,37.7,0,159,196.6,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.41744998,39.3,0,631,294.04,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.24911998,39.7,1,588,659.52,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.09205999,41.1,0,1107,35.8,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.90603,42.5,1,894,129.95,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.70424251,38.9,0,236,61.64,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
15.11411998,29.1,0,288,199.23,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
13.26394335,50.5,0,622,23.98,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.79897,30.5,1,545,162.18,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.20509804,42.5,0,1101,255.77,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.29918125,32.8,4,834,211.24,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.32887929,40.8,36,437,198.36,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.88221929,45.9,0,654,30.72,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.69721929,39.3,1,769,283.31,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.68521124,33.4,1,1058,273.32,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
13.0387536,51.7,0,1008,211.35,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.02578598,36.4,57,864,551.29,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.57172784,-13.9,0,550,38.69,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
13.54411998,29.3,1,1038,616.59,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
15.18271124,38.8,66,1098,290.72,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.77139269,38.9,0,493,100.28,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10.12911998,38.6,1,939,150.47,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
12.36712125,38.7,0,835,114.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.14509804,32.2,1,1008,393.82,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.18639269,35.7,1,432,312.59,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
13.87424251,34.8,0,641,37.34,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
10.41078598,45.4,0,621,264.04,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.51527251,39.6,2,1085,596.04,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.63,43.2,0,1072,146.31,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
12.40897,27.7,0,577,95.21,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10.11536384,15.2,8,607,959.36,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
11.44411998,39.0,19,306,379.84,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.28221929,32.3,0,668,100.73,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.53918125,34.6,0,607,202.14,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.67889269,21.6,64,951,460.61,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.25326804,28.9,31,792,406.91,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.30044892,42.5,28,354,209.16,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.45612804,37.2,0,299,112.07,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.59221929,45.8,0,1129,58.22,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.68103,30.9,0,595,73.64,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.77554929,47.8,1,477,333.62,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
13.70615125,40.3,21,1054,339.54,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.22744998,35.8,22,931,238.45,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10.96118125,24.2,1,295,640.85,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.12021124,29.3,0,497,41.75,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
12.69839998,35.7,2,652,501.21,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.8770836,42.5,1,1059,533.32,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
13.22103,17.9,0,1037,200.58,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
16.97221929,49.8,0,825,36.1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
13.63897,24.2,0,310,92.05,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.15458804,37.0,67,755,982.61,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.40411998,40.3,25,629,438.07,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.68718125,28.2,2,243,467.27,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.35103,28.6,0,356,70.49,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.35394335,42.6,1,320,91.29,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
12.17721929,33.4,32,602,671.42,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.03612804,30.6,0,642,34.36,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
12.93611998,49.6,89,692,204.06,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
11.07918125,40.4,1,972,290.14,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.79509804,41.4,0,724,73.31,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.31353,33.2,-48,921,376.69,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.15099125,26.7,45,730,950.49,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.93575268,17.3,103,766,974.17,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.6387536,48.2,0,1140,117.54,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.0562536,38.0,4,901,371.89,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.39712125,34.7,5,875,54.22,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
11.10103,42.1,0,598,64.76,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.16,41.9,0,991,64.46,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.29411998,38.3,19,669,238.83,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
12.50411998,34.3,0,398,359.88,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.42221929,32.5,0,936,302.11,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
15.51221929,45.3,0,946,30.0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
15.64744998,35.8,47,618,440.38,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
14.83384804,19.9,98,801,400.44,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.52103,46.5,0,769,53.11,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
16.66077998,51.1,0,822,62.65,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
14.31211998,47.4,1,513,335.6,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.01027251,46.9,1,977,66.46,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
12.74911998,36.7,0,208,101.24,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
11.72758892,47.9,30,740,461.43,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.12751125,31.8,0,489,405.52,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
9.784119983,32.0,0,626,127.24,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.58355804,24.3,3,786,927.77,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10.87221929,-19.8,0,627,92.23,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.33172784,89.1,0,1136,124.52,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.90021124,26.5,1,984,265.49,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
13.66172784,31.9,0,642,64.67,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
15.82212125,25.2,8,1211,111.17,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.25221929,41.7,5,598,111.16,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.83918125,25.2,0,978,223.76,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.92286998,21.9,5,590,602.27,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.38897,-17.4,2,611,262.11,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.67394335,31.1,55,418,212.41,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.51509804,37.4,0,559,45.03,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10.31897,48.6,0,464,29.56,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
9.755,80.0,2,1097,419.64,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10.26710669,33.5,4,384,441.31,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
11.79268998,35.4,1,414,359.58,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.23221929,35.1,0,666,38.52,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.94103,34.6,0,163,48.43,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.59918125,29.0,0,615,79.21,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.63021124,41.9,0,519,34.64,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.87411998,53.3,0,321,190.42,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12.57112804,33.5,0,573,94.87,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14.66221929,33.5,0,428,134.62,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.27710892,49.2,0,855,180.42,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
13.25506929,33.9,30,454,615.5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
13.48937804,42.3,0,409,474.93,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
15.33887929,30.2,0,350,166.62,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
